dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
318333600,1980-02-02 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.06,,12.88,23.9,29.34,30.54,1026,,,44,6.02,275,,,,,,0,800,Clear,sky is clear,01n
318337200,1980-02-02 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.87,,13.17,24.94,30.4,31.12,1027,,,43,5.93,277,,,,,,0,800,Clear,sky is clear,01n
318340800,1980-02-02 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.39,,12.2,25.7,30.83,31.71,1027,,,40,5.75,273,,,,,,0,800,Clear,sky is clear,01n
318344400,1980-02-02 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,32.07,,11.79,26.74,31.32,32.47,1028,,,38,5.48,269,,,,,,0,800,Clear,sky is clear,01n
318348000,1980-02-02 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.61,,10.98,24.51,30.02,30.97,1027,,,39,6.08,263,,,,,,0,800,Clear,sky is clear,01n
318351600,1980-02-02 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.85,,11.3,22.42,28.38,29.23,1027,,,43,6.06,261,,,,,,0,800,Clear,sky is clear,01n
318355200,1980-02-02 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.84,,10.36,21.29,27.48,28.22,1027,,,43,5.99,259,,,,,,0,800,Clear,sky is clear,01n
318358800,1980-02-02 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.18,,11.14,20.89,27.9,28.53,1026,,,44,7,270,,,,,,0,800,Clear,sky is clear,01n
318362400,1980-02-02 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.45,,13.26,22.66,30.16,30.67,1027,,,44,8.48,284,,,,,,0,800,Clear,sky is clear,01n
318366000,1980-02-02 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.18,,13.91,22.51,29.66,30.63,1027,,,46,8.19,294,,,,,,0,800,Clear,sky is clear,01n
318369600,1980-02-02 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.18,,12.78,19.72,26.49,27.73,1027,,,50,6.93,301,,,,,,0,800,Clear,sky is clear,01n
318373200,1980-02-02 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.93,,11.61,19.76,25.27,26.71,1026,,,50,5.19,305,,,,,,53,803,Clouds,broken clouds,04n
318376800,1980-02-02 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.28,,11.1,21.52,25.25,27.09,1027,,,48,3.96,319,,,,,,31,802,Clouds,scattered clouds,03n
318380400,1980-02-02 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.32,,11.43,19.13,23.97,26.47,1028,,,51,5.1,337,,,,,,0,800,Clear,sky is clear,01n
318384000,1980-02-03 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.3,,11.79,19.89,24.19,26.44,1028,,,52,4.38,344,,,,,,0,800,Clear,sky is clear,01d
318387600,1980-02-03 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.59,,10.04,20.59,24.33,27.03,1029,,,47,4.07,16,,,,,,2,800,Clear,sky is clear,01d
318391200,1980-02-03 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.27,,7.34,24.93,29.28,31.42,1029,,,33,5.12,41,,,,,,3,800,Clear,sky is clear,01d
318394800,1980-02-03 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.23,,2.73,29.26,33.55,34.84,1029,,,22,5.53,54,,,,,,0,800,Clear,sky is clear,01d
318398400,1980-02-03 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.05,,1.71,29.93,33.53,34.88,1029,,,21,4.52,59,,,,,,0,800,Clear,sky is clear,01d
318402000,1980-02-03 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.18,,-1.88,36.18,35.76,37.02,1028,,,16,2.33,49,,,,,,0,800,Clear,sky is clear,01d
318405600,1980-02-03 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.36,,0.5,36.36,35.94,37.2,1027,,,18,1.12,356,,,,,,0,800,Clear,sky is clear,01d
318409200,1980-02-03 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.68,,0.75,36.68,36.19,37.47,1026,,,18,1.59,306,,,,,,1,800,Clear,sky is clear,01d
318412800,1980-02-03 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.35,,1.26,37.35,36.82,38.05,1026,,,18,2.26,303,,,,,,33,802,Clouds,scattered clouds,03d
318416400,1980-02-03 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.55,,-0.09,38.55,38.16,39.2,1026,,,16,1.39,295,,,,,,71,803,Clouds,broken clouds,04d
318420000,1980-02-03 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34,,5.81,34,32.95,34.39,1026,,,26,1.19,165,,,,,,100,804,Clouds,overcast clouds,04n
318423600,1980-02-03 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.33,,9.37,33.33,32.54,33.93,1027,,,32,2.17,159,,,,,,99,804,Clouds,overcast clouds,04n
318427200,1980-02-03 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.71,,10.29,30.42,32.99,34.48,1028,,,33,3.67,208,,,,,,99,804,Clouds,overcast clouds,04n
318430800,1980-02-03 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.78,,10.94,33.78,33.55,34.09,1029,,,34,2.95,239,,,,,,96,804,Clouds,overcast clouds,04n
318434400,1980-02-03 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.13,,12.11,28.38,32.59,34,1030,,,37,5.03,262,,,,,,99,804,Clouds,overcast clouds,04n
318438000,1980-02-03 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.1,,10.58,23.02,28.18,30.38,1029,,,41,5.73,266,,,,,,98,804,Clouds,overcast clouds,04n
318441600,1980-02-03 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.53,,8.01,21.04,27.73,29.79,1030,,,37,7.38,282,,,,,,100,804,Clouds,overcast clouds,04n
318445200,1980-02-03 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.52,,7.61,18.77,26.69,28.8,1031,,,38,8.97,300,,,,,,100,804,Clouds,overcast clouds,04n
318448800,1980-02-03 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.7,,7.77,18.48,26.96,28.87,1031,,,38,9.84,316,,,,,,100,804,Clouds,overcast clouds,04n
318452400,1980-02-03 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.5,,7.59,18.28,26.87,28.67,1032,,,38,9.78,322,,,,,,100,804,Clouds,overcast clouds,04n
318456000,1980-02-03 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.78,,2.97,17.87,26.13,27.99,1033,,,31,8.95,321,,,,,,100,804,Clouds,overcast clouds,04n
318459600,1980-02-03 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.39,,1.56,18.7,26.67,28.67,1033,,,28,8.84,312,,,,,,100,804,Clouds,overcast clouds,04n
318463200,1980-02-03 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.93,,-2.81,15.39,24.19,26.2,1034,,,25,9.28,300,,,,,,100,804,Clouds,overcast clouds,04n
318466800,1980-02-03 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.82,,-4.47,13.96,24.01,26.11,1035,,,23,11.56,297,,,,,,100,804,Clouds,overcast clouds,04n
318470400,1980-02-04 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.44,,-5.62,12.43,23.63,25.74,1035,,,22,13.76,299,,,,,,99,804,Clouds,overcast clouds,04d
318474000,1980-02-04 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.65,,-6.32,11.05,22.82,24.96,1037,,,22,15.52,303,,,,,,72,803,Clouds,broken clouds,04d
318477600,1980-02-04 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.32,,-7.58,12.72,24.6,26.51,1038,,,19,16.6,307,,,,,,0,800,Clear,sky is clear,01d
318481200,1980-02-04 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.68,,-9.89,15.51,27.09,28.85,1037,,,15,16.42,308,,,,,,0,800,Clear,sky is clear,01d
318484800,1980-02-04 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.75,,-8.64,15.58,27.18,28.89,1036,,,16,16.51,310,,,,,,0,800,Clear,sky is clear,01d
318488400,1980-02-04 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.32,,-7.31,17.62,28.78,30.43,1035,,,16,16.46,310,,,,,,0,800,Clear,sky is clear,01d
318492000,1980-02-04 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.39,,-6.12,17.73,28.78,30.54,1034,,,17,16.42,309,,,,,,0,800,Clear,sky is clear,01d
318495600,1980-02-04 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.07,,-5.33,17.4,28.53,30.18,1033,,,18,16.15,307,,,,,,0,800,Clear,sky is clear,01d
318499200,1980-02-04 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.78,,-6.65,17.24,28.31,29.79,1034,,,17,15.57,308,,,,,,0,800,Clear,sky is clear,01d
318502800,1980-02-04 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.08,,-9.96,18.93,28.69,30.04,1033,,,14,12.39,303,,,,,,0,800,Clear,sky is clear,01d
318506400,1980-02-04 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.13,,-5.93,17.26,25.77,27.03,1033,,,20,8.66,290,,,,,,0,800,Clear,sky is clear,01n
318510000,1980-02-04 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.74,,-3.6,18.32,26.44,27.5,1034,,,22,8.19,280,,,,,,0,800,Clear,sky is clear,01n
318513600,1980-02-04 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.59,,-4.65,19.18,27.3,28.38,1034,,,20,8.46,277,,,,,,0,800,Clear,sky is clear,01n
318517200,1980-02-04 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.61,,-4.63,19.27,27.27,28.38,1034,,,20,8.34,275,,,,,,0,800,Clear,sky is clear,01n
318520800,1980-02-04 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.59,,-2.97,17.65,25.27,26.35,1034,,,24,7.16,271,,,,,,0,800,Clear,sky is clear,01n
318524400,1980-02-04 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.88,,-0.92,16.39,23.5,24.71,1033,,,29,6.2,264,,,,,,0,800,Clear,sky is clear,01n
318528000,1980-02-04 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.77,,-1.03,16.61,23.45,24.62,1033,,,29,5.82,253,,,,,,0,800,Clear,sky is clear,01n
318531600,1980-02-04 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.07,,-1.01,16.23,22.82,23.72,1032,,,30,5.35,246,,,,,,0,800,Clear,sky is clear,01n
318535200,1980-02-04 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.75,,-0.08,16.02,22.44,23.29,1032,,,32,5.19,248,,,,,,0,800,Clear,sky is clear,01n
318538800,1980-02-04 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.87,,0.03,16.07,22.53,23.31,1031,,,32,5.28,252,,,,,,0,800,Clear,sky is clear,01n
318542400,1980-02-04 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.81,,-0.35,14.94,21.54,21.97,1031,,,33,5.17,252,,,,,,0,800,Clear,sky is clear,01n
318546000,1980-02-04 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.39,,-0.4,15.03,22.1,22.66,1030,,,32,5.75,249,,,,,,0,800,Clear,sky is clear,01n
318549600,1980-02-04 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.63,,-0.51,12.92,21.22,22.08,1030,,,33,7.09,248,,,,,,0,800,Clear,sky is clear,01n
318553200,1980-02-04 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.88,,-0.27,13.05,21.54,22.28,1030,,,33,7.31,246,,,,,,0,800,Clear,sky is clear,01n
318556800,1980-02-05 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.75,,0.52,13.17,22.44,23.09,1030,,,33,8.57,259,,,,,,0,800,Clear,sky is clear,01d
318560400,1980-02-05 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.6,,-0.2,12.13,22.24,23.13,1031,,,32,9.93,274,,,,,,0,800,Clear,sky is clear,01d
318564000,1980-02-05 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.29,,-0.6,18.41,27.68,29.26,1031,,,24,11.39,286,,,,,,0,800,Clear,sky is clear,01d
318567600,1980-02-05 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.84,,-11.56,25.84,34.05,36.27,1031,,,10,13.31,300,,,,,,0,800,Clear,sky is clear,01d
318571200,1980-02-05 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,34.3,,-8.63,25.18,33.48,35.82,1031,,,12,13.24,302,,,,,,0,800,Clear,sky is clear,01d
318574800,1980-02-05 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.25,,-14.58,27.95,35.51,37.62,1029,,,8,12.46,301,,,,,,0,800,Clear,sky is clear,01d
318578400,1980-02-05 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.14,,-10.62,28.06,35.46,37.42,1028,,,10,11.81,299,,,,,,0,800,Clear,sky is clear,01d
318582000,1980-02-05 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.07,,-10.68,28.18,35.37,37.33,1028,,,10,11.32,298,,,,,,0,800,Clear,sky is clear,01d
318585600,1980-02-05 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,35.71,,-6.12,27.95,34.99,36.93,1028,,,13,10.8,299,,,,,,3,800,Clear,sky is clear,01d
318589200,1980-02-05 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.37,,-0.58,30.09,35.69,37.58,1028,,,17,8.14,302,,,,,,3,800,Clear,sky is clear,01d
318592800,1980-02-05 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.62,,1.36,24.28,29.14,29.98,1029,,,25,5.01,300,,,,,,100,804,Clouds,overcast clouds,04n
318596400,1980-02-05 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.37,,1.15,23.81,28.98,29.79,1029,,,25,5.19,294,,,,,,100,804,Clouds,overcast clouds,04n
318600000,1980-02-05 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.97,,1.78,25.75,30.78,31.17,1031,,,24,5.12,286,,,,,,100,804,Clouds,overcast clouds,04n
318603600,1980-02-05 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,32.23,,2.05,28.4,31.42,33.03,1031,,,23,3.96,313,,,,,,100,804,Clouds,overcast clouds,04n
318607200,1980-02-05 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.83,,3.92,27.14,29.68,31.78,1032,,,27,3.65,4,,,,,,77,803,Clouds,broken clouds,04n
318610800,1980-02-05 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.23,,3.9,19.85,23.76,26.26,1032,,,35,4.34,48,,,,,,27,802,Clouds,scattered clouds,03n
318614400,1980-02-05 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.07,,4.32,19.27,23.52,26.26,1033,,,36,4.68,50,,,,,,5,800,Clear,sky is clear,01n
318618000,1980-02-05 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.07,,4.03,17.19,21.67,24.42,1034,,,39,4.47,51,,,,,,17,801,Clouds,few clouds,02n
318621600,1980-02-05 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.26,,4.24,16.34,20.77,23.41,1034,,,41,4.38,49,,,,,,34,802,Clouds,scattered clouds,03n
318625200,1980-02-05 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.78,,3.79,16.92,20.48,22.78,1034,,,41,3.53,44,,,,,,84,803,Clouds,broken clouds,04n
318628800,1980-02-05 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.46,,3.96,15.75,19.27,21.42,1034,,,44,3.31,47,,,,,,80,803,Clouds,broken clouds,04n
318632400,1980-02-05 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,21.38,,3.43,21.38,20.43,22.15,1034,,,41,2.21,61,,,,,,57,803,Clouds,broken clouds,04n
318636000,1980-02-05 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.61,,4.95,20.61,19.4,21.61,1035,,,46,2.21,56,,,,,,82,803,Clouds,broken clouds,04n
318639600,1980-02-05 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.62,,4.96,15.53,19.51,21.49,1036,,,46,3.58,64,,,,,,86,804,Clouds,overcast clouds,04n
318643200,1980-02-06 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.77,,4.68,15.48,19.72,21.54,1036,,,45,3.74,73,,,,,,62,803,Clouds,broken clouds,04d
318646800,1980-02-06 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,19.58,,3.99,14,18.5,20.39,1036,,,46,3.8,92,,,,,,85,804,Clouds,overcast clouds,04d
318650400,1980-02-06 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.66,,2.62,18.36,21.94,23.61,1036,,,37,3.24,96,,,,,,37,802,Clouds,scattered clouds,03d
318654000,1980-02-06 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.93,,2.03,24.21,27.37,28.87,1036,,,28,3.36,109,,,,,,44,802,Clouds,scattered clouds,03d
318657600,1980-02-06 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.18,,1.56,28.18,27.57,29.19,1036,,,27,2.55,121,,,,,,56,803,Clouds,broken clouds,04d
318661200,1980-02-06 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.85,,3.22,30.85,30.25,31.57,1034,,,26,2.42,133,,,,,,78,803,Clouds,broken clouds,04d
318664800,1980-02-06 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.21,,3.52,31.21,30.67,31.82,1033,,,26,2.71,151,,,,,,93,804,Clouds,overcast clouds,04d
318668400,1980-02-06 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.28,,2.84,31.28,30.78,31.87,1033,,,25,2.95,159,,,,,,84,803,Clouds,broken clouds,04d
318672000,1980-02-06 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,31.87,,1.76,29.08,31.41,32.38,1032,,,23,3.06,164,,,,,,46,802,Clouds,scattered clouds,03d
318675600,1980-02-06 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.12,,3.56,30.49,32.72,33.66,1033,,,24,3.06,168,,,,,,11,801,Clouds,few clouds,02d
318679200,1980-02-06 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.23,,10.26,21.47,25.83,28.36,1033,,,44,5.01,149,,,,,,31,802,Clouds,scattered clouds,03n
318682800,1980-02-06 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.33,,9.86,23.31,27.77,29.21,1033,,,41,4.47,152,,,,,,88,804,Clouds,overcast clouds,04n
318686400,1980-02-06 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.41,,9.36,24.24,28.98,30.27,1034,,,38,4.79,158,,,,,,87,804,Clouds,overcast clouds,04n
318690000,1980-02-06 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.14,,9.63,23.47,28.6,29.89,1034,,,39,5.26,163,,,,,,87,804,Clouds,overcast clouds,04n
318693600,1980-02-06 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,27.72,,9.79,21.74,27.1,28.49,1034,,,42,5.32,169,,,,,,86,804,Clouds,overcast clouds,04n
318697200,1980-02-06 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.45,,10.33,19.06,24.75,26.31,1034,,,48,5.32,176,,,,,,84,803,Clouds,broken clouds,04n
318700800,1980-02-06 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.77,,10.63,19.74,25,26.65,1035,,,48,5.01,180,,,,,,92,804,Clouds,overcast clouds,04n
318704400,1980-02-06 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.05,,11.17,19.26,24.31,25.88,1035,,,51,4.68,182,,,,,,90,804,Clouds,overcast clouds,04n
318708000,1980-02-06 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.94,,11.62,18.19,23.32,24.66,1035,,,55,4.47,180,,,,,,89,804,Clouds,overcast clouds,04n
318711600,1980-02-06 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.06,,12.11,18.45,23.56,24.73,1034,,,56,4.38,175,,,,,,95,804,Clouds,overcast clouds,04n
318715200,1980-02-06 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.16,,12.29,17.78,22.71,23.76,1034,,,59,4.07,173,,,,,,98,804,Clouds,overcast clouds,04n
318718800,1980-02-06 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.96,,13.1,17.87,22.42,23.54,1034,,,62,3.83,170,,,,,,92,804,Clouds,overcast clouds,04n
318722400,1980-02-06 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,22.82,,13.93,17.4,22.51,23.4,1035,,,65,4.05,171,,,,,,98,804,Clouds,overcast clouds,04n
318726000,1980-02-06 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,23.16,,14.86,18.34,22.66,23.68,1035,,,67,3.65,173,,,,,,97,804,Clouds,overcast clouds,04n
318729600,1980-02-07 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.19,,14.61,24.19,23.68,24.66,1036,,,63,1.63,154,,,,,,99,804,Clouds,overcast clouds,04d
318733200,1980-02-07 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.68,,15.71,25.68,24.87,26.28,1036,,,62,1.99,141,,,,,,97,804,Clouds,overcast clouds,04d
318736800,1980-02-07 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,28.69,,14.59,28.69,28.02,29.14,1037,,,51,1.99,171,,,,,,94,804,Clouds,overcast clouds,04d
318740400,1980-02-07 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.96,,11.66,33.96,33.37,34.45,1037,,,35,1.77,216,,,,,,94,804,Clouds,overcast clouds,04d
318744000,1980-02-07 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,33.82,,10.38,33.82,33.28,34.41,1036,,,33,1.52,263,,,,,,82,803,Clouds,broken clouds,04d
318747600,1980-02-07 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,36.99,,7.36,36.99,36.57,37.58,1035,,,25,1.48,299,,,,,,67,803,Clouds,broken clouds,04d
318751200,1980-02-07 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.45,,6.08,37.45,37.04,38.05,1034,,,23,1.03,291,,,,,,80,803,Clouds,broken clouds,04d
318754800,1980-02-07 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.47,,6.1,37.47,37.15,38.01,1033,,,23,0.76,270,,,,,,41,802,Clouds,scattered clouds,03d
318758400,1980-02-07 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,37.6,,6.21,37.6,37.18,38.14,1033,,,23,0.85,255,,,,,,0,800,Clear,sky is clear,01d
318762000,1980-02-07 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,38.84,,6.28,38.84,38.59,39.29,1033,,,22,0.22,227,,,,,,0,800,Clear,sky is clear,01d
318765600,1980-02-07 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,32.77,,8.29,32.77,31.26,33.8,1033,,,31,2.75,75,,,,,,0,800,Clear,sky is clear,01n
318769200,1980-02-07 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.85,,12.69,25.23,29.28,32.09,1033,,,42,5.55,112,,,,,,61,803,Clouds,broken clouds,04n
318772800,1980-02-07 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.93,,13.23,24.13,29.08,30.99,1034,,,45,5.57,139,,,,,,95,804,Clouds,overcast clouds,04n
318776400,1980-02-07 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,30.83,,14.94,26.22,30.24,31.84,1034,,,47,4.47,152,,,,,,91,804,Clouds,overcast clouds,04n
318780000,1980-02-07 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,29.84,,16.07,25.11,28.92,31.1,1035,,,52,4.43,166,,,,,,94,804,Clouds,overcast clouds,04n
318783600,1980-02-07 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,26.17,,15.51,22.23,24.78,27.84,1036,,,60,3.33,133,,,,,,95,804,Clouds,overcast clouds,04n
318787200,1980-02-07 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.32,,15.04,21.16,23.99,26.94,1036,,,61,3.4,44,,,,,,99,804,Clouds,overcast clouds,04n
318790800,1980-02-07 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.15,,13.59,18.79,23.2,25.57,1036,,,60,4.18,40,,,,,,100,804,Clouds,overcast clouds,04n
318794400,1980-02-07 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.29,,13.98,19.9,24.03,27,1036,,,58,4.34,34,,,,,,100,804,Clouds,overcast clouds,04n
318798000,1980-02-07 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,25.59,,12.45,19.81,24.31,27.07,1036,,,53,4.74,29,,,,,,100,804,Clouds,overcast clouds,04n
318801600,1980-02-07 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.15,,10.31,18.52,22.82,25.56,1035,,,51,4.41,22,,,,,,100,804,Clouds,overcast clouds,04n
318805200,1980-02-07 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,24.37,,8.04,19.72,23.2,25.7,1035,,,45,3.65,12,,,,,,99,804,Clouds,overcast clouds,04n
318808800,1980-02-07 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.55,,3.6,13.82,19.26,21.9,1036,,,43,4.83,1,,,,,,94,804,Clouds,overcast clouds,04n
318812400,1980-02-07 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,20.35,,2.95,14.38,19.11,21.58,1036,,,42,4.18,2,,,,,,65,803,Clouds,broken clouds,04n
